23,51,20.9,1004.94,38.30,False,464,False,384,False,400,
23,51,20.54,1005.06,38.40,False,336,False,464,False,352,
23,51,20.6,1005.08,38.21,False,448,False,416,False,272,
23,51,20.6,1004.99,38.23,False,512,False,416,False,336,
23,51,20.63,1005.06,38.20,False,448,False,320,False,352,
23,51,20.56,1005.03,38.27,False,576,False,416,False,384,
